Year,Gebietseinheit,Units,Kategorien,GeoCode,Value
2012,Oldenburg,Absolut,Bestand_Jahresbeginn,K03458,55200.0
2012,Osnabrück,Absolut,Bestand_Jahresbeginn,K03459,152212.0
2012,Vechta,Absolut,Bestand_Jahresbeginn,K03460,52370.0
2012,Wesermarsch,Absolut,Bestand_Jahresbeginn,K03461,45262.0
2012,Wittmund,Absolut,Bestand_Jahresbeginn,K03462,29298.0
2013,Niedersachsen,Absolut,Bestand_Jahresbeginn,K030,3840475.0
2013,Braunschweig,Absolut,Bestand_Jahresbeginn,K031,822205.0
2013,Braunschweig Stadt,Absolut,Bestand_Jahresbeginn,K03101,136237.0
2013,Salzgitter.Stadt,Absolut,Bestand_Jahresbeginn,K03102,55028.0
2013,Wolfsburg.Stadt,Absolut,Bestand_Jahresbeginn,K03103,63875.0
2013,Gifhorn,Absolut,Bestand_Jahresbeginn,K03151,76341.0
2013,Goslar,Absolut,Bestand_Jahresbeginn,K03153,80265.0
2013,Helmstedt,Absolut,Bestand_Jahresbeginn,K03154,47254.0
2013,Northeim,Absolut,Bestand_Jahresbeginn,K03155,68938.0
2013,Peine,Absolut,Bestand_Jahresbeginn,K03157,61174.0
2013,Wolfenbüttel,Absolut,Bestand_Jahresbeginn,K03158,60011.0
2013,Göttingen,Absolut,Bestand_Jahresbeginn,K03159,173082.0
2013,Hannover,Absolut,Bestand_Jahresbeginn,K032,1072232.0
2013,Hannover Region,Absolut,Bestand_Jahresbeginn,K03241,583514.0
2013,Hannover Landeshauptstadt,Absolut,Bestand_Jahresbeginn,K03241001,290418.0
2013,Diepholz,Absolut,Bestand_Jahresbeginn,K03251,96778.0
2013,Hameln-Pyrmont,Absolut,Bestand_Jahresbeginn,K03252,79505.0
2013,Hildesheim,Absolut,Bestand_Jahresbeginn,K03254,139773.0
2013,Holzminden,Absolut,Bestand_Jahresbeginn,K03255,38234.0
2013,Nienburg (Weser),Absolut,Bestand_Jahresbeginn,K03256,55935.0
2013,Schaumburg,Absolut,Bestand_Jahresbeginn,K03257,78493.0
2013,Lüneburg,Absolut,Bestand_Jahresbeginn,K033,805081.0
2013,Celle,Absolut,Bestand_Jahresbeginn,K03351,87243.0
2013,Cuxhaven,Absolut,Bestand_Jahresbeginn,K03352,100119.0
2013,Harburg,Absolut,Bestand_Jahresbeginn,K03353,114640.0
2013,Lüchow-Dannenberg,Absolut,Bestand_Jahresbeginn,K03354,26095.0
2013,Lüneburg,Absolut,Bestand_Jahresbeginn,K03355,85570.0
2013,Osterholz,Absolut,Bestand_Jahresbeginn,K03356,50700.0
2013,Rotenburg (Wümme),Absolut,Bestand_Jahresbeginn,K03357,73096.0
2013,Heidekreis,Absolut,Bestand_Jahresbeginn,K03358,66497.0
2013,Stade,Absolut,Bestand_Jahresbeginn,K03359,92584.0
2013,Uelzen,Absolut,Bestand_Jahresbeginn,K03360,47357.0
2013,Verden,Absolut,Bestand_Jahresbeginn,K03361,61180.0
2013,Weser-Ems,Absolut,Bestand_Jahresbeginn,K034,1140957.0
2013,Delmenhorst.Stadt,Absolut,Bestand_Jahresbeginn,K03401,37729.0
2013,Emden Stadt,Absolut,Bestand_Jahresbeginn,K03402,25641.0
2013,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresbeginn,K03403,86642.0
2013,Osnabrück Stadt,Absolut,Bestand_Jahresbeginn,K03404,84790.0
2013,Wilhelmshaven Stadt,Absolut,Bestand_Jahresbeginn,K03405,45188.0
2013,Ammerland,Absolut,Bestand_Jahresbeginn,K03451,55334.0
2013,Aurich,Absolut,Bestand_Jahresbeginn,K03452,93614.0
2013,Cloppenburg,Absolut,Bestand_Jahresbeginn,K03453,61899.0
2013,Emsland,Absolut,Bestand_Jahresbeginn,K03454,128719.0
2013,Friesland,Absolut,Bestand_Jahresbeginn,K03455,49836.0
2013,Grafschaft Bentheim,Absolut,Bestand_Jahresbeginn,K03456,57425.0
2013,Leer,Absolut,Bestand_Jahresbeginn,K03457,77393.0
2013,Oldenburg,Absolut,Bestand_Jahresbeginn,K03458,55487.0
2013,Osnabrück,Absolut,Bestand_Jahresbeginn,K03459,153203.0
2013,Vechta,Absolut,Bestand_Jahresbeginn,K03460,53169.0
2013,Wesermarsch,Absolut,Bestand_Jahresbeginn,K03461,45386.0
2013,Wittmund,Absolut,Bestand_Jahresbeginn,K03462,29502.0
2014,Niedersachsen,Absolut,Bestand_Jahresbeginn,K030,3863171.0
2014,Braunschweig,Absolut,Bestand_Jahresbeginn,K031,824615.0
2014,Braunschweig Stadt,Absolut,Bestand_Jahresbeginn,K03101,136582.0
2014,Salzgitter.Stadt,Absolut,Bestand_Jahresbeginn,K03102,55136.0
2014,Wolfsburg.Stadt,Absolut,Bestand_Jahresbeginn,K03103,64068.0
2014,Gifhorn,Absolut,Bestand_Jahresbeginn,K03151,76953.0
2014,Goslar,Absolut,Bestand_Jahresbeginn,K03153,80335.0
2014,Helmstedt,Absolut,Bestand_Jahresbeginn,K03154,47376.0
2014,Northeim,Absolut,Bestand_Jahresbeginn,K03155,69004.0
2014,Peine,Absolut,Bestand_Jahresbeginn,K03157,61474.0
2014,Wolfenbüttel,Absolut,Bestand_Jahresbeginn,K03158,60179.0
2014,Göttingen,Absolut,Bestand_Jahresbeginn,K03159,173508.0
2014,Hannover,Absolut,Bestand_Jahresbeginn,K032,1075980.0
2014,Hannover Region,Absolut,Bestand_Jahresbeginn,K03241,585492.0
2014,Hannover Landeshauptstadt,Absolut,Bestand_Jahresbeginn,K03241001,291067.0
2014,Diepholz,Absolut,Bestand_Jahresbeginn,K03251,97446.0
2014,Hameln-Pyrmont,Absolut,Bestand_Jahresbeginn,K03252,79731.0
2014,Hildesheim,Absolut,Bestand_Jahresbeginn,K03254,140162.0
2014,Holzminden,Absolut,Bestand_Jahresbeginn,K03255,38245.0
2014,Nienburg (Weser),Absolut,Bestand_Jahresbeginn,K03256,56181.0
2014,Schaumburg,Absolut,Bestand_Jahresbeginn,K03257,78723.0
2014,Lüneburg,Absolut,Bestand_Jahresbeginn,K033,810367.0
2014,Celle,Absolut,Bestand_Jahresbeginn,K03351,87576.0
2014,Cuxhaven,Absolut,Bestand_Jahresbeginn,K03352,100744.0
2014,Harburg,Absolut,Bestand_Jahresbeginn,K03353,115761.0
2014,Lüchow-Dannenberg,Absolut,Bestand_Jahresbeginn,K03354,26148.0
2014,Lüneburg,Absolut,Bestand_Jahresbeginn,K03355,86345.0
2014,Osterholz,Absolut,Bestand_Jahresbeginn,K03356,50935.0
2014,Rotenburg (Wümme),Absolut,Bestand_Jahresbeginn,K03357,73502.0
2014,Heidekreis,Absolut,Bestand_Jahresbeginn,K03358,66718.0
2014,Stade,Absolut,Bestand_Jahresbeginn,K03359,93428.0
2014,Uelzen,Absolut,Bestand_Jahresbeginn,K03360,47511.0
2014,Verden,Absolut,Bestand_Jahresbeginn,K03361,61699.0
2014,Weser-Ems,Absolut,Bestand_Jahresbeginn,K034,1152209.0
2014,Delmenhorst.Stadt,Absolut,Bestand_Jahresbeginn,K03401,37886.0
2014,Emden Stadt,Absolut,Bestand_Jahresbeginn,K03402,25744.0
2014,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresbeginn,K03403,87754.0
2014,Osnabrück Stadt,Absolut,Bestand_Jahresbeginn,K03404,85216.0
2014,Wilhelmshaven Stadt,Absolut,Bestand_Jahresbeginn,K03405,45205.0
2014,Ammerland,Absolut,Bestand_Jahresbeginn,K03451,56229.0
2014,Aurich,Absolut,Bestand_Jahresbeginn,K03452,94562.0
2014,Cloppenburg,Absolut,Bestand_Jahresbeginn,K03453,62949.0
2014,Emsland,Absolut,Bestand_Jahresbeginn,K03454,130666.0
2014,Friesland,Absolut,Bestand_Jahresbeginn,K03455,50184.0
2014,Grafschaft Bentheim,Absolut,Bestand_Jahresbeginn,K03456,58113.0
2014,Leer,Absolut,Bestand_Jahresbeginn,K03457,78229.0
2014,Oldenburg,Absolut,Bestand_Jahresbeginn,K03458,55780.0
2014,Osnabrück,Absolut,Bestand_Jahresbeginn,K03459,154159.0
2014,Vechta,Absolut,Bestand_Jahresbeginn,K03460,54242.0
2014,Wesermarsch,Absolut,Bestand_Jahresbeginn,K03461,45555.0
2014,Wittmund,Absolut,Bestand_Jahresbeginn,K03462,29736.0
2015,Niedersachsen,Absolut,Bestand_Jahresbeginn,K030,3888731.0
2015,Braunschweig,Absolut,Bestand_Jahresbeginn,K031,827735.0
2015,Braunschweig Stadt,Absolut,Bestand_Jahresbeginn,K03101,137072.0
2015,Salzgitter.Stadt,Absolut,Bestand_Jahresbeginn,K03102,55191.0
2015,Wolfsburg.Stadt,Absolut,Bestand_Jahresbeginn,K03103,64472.0
2015,Gifhorn,Absolut,Bestand_Jahresbeginn,K03151,77676.0
2015,Goslar,Absolut,Bestand_Jahresbeginn,K03153,80444.0
2015,Helmstedt,Absolut,Bestand_Jahresbeginn,K03154,47558.0
2015,Northeim,Absolut,Bestand_Jahresbeginn,K03155,69096.0
2015,Peine,Absolut,Bestand_Jahresbeginn,K03157,61768.0
2015,Wolfenbüttel,Absolut,Bestand_Jahresbeginn,K03158,60400.0
2015,Göttingen,Absolut,Bestand_Jahresbeginn,K03159,174058.0
2015,Hannover,Absolut,Bestand_Jahresbeginn,K032,1080187.0
2015,Hannover Region,Absolut,Bestand_Jahresbeginn,K03241,587991.0
2015,Hannover Landeshauptstadt,Absolut,Bestand_Jahresbeginn,K03241001,292121.0
2015,Diepholz,Absolut,Bestand_Jahresbeginn,K03251,98143.0
2015,Hameln-Pyrmont,Absolut,Bestand_Jahresbeginn,K03252,79906.0
2015,Hildesheim,Absolut,Bestand_Jahresbeginn,K03254,140566.0
2015,Holzminden,Absolut,Bestand_Jahresbeginn,K03255,38260.0
2015,Nienburg (Weser),Absolut,Bestand_Jahresbeginn,K03256,56398.0
2015,Schaumburg,Absolut,Bestand_Jahresbeginn,K03257,78923.0
2015,Lüneburg,Absolut,Bestand_Jahresbeginn,K033,816272.0
2015,Celle,Absolut,Bestand_Jahresbeginn,K03351,87944.0
2015,Cuxhaven,Absolut,Bestand_Jahresbeginn,K03352,101530.0
2015,Harburg,Absolut,Bestand_Jahresbeginn,K03353,116911.0
2015,Lüchow-Dannenberg,Absolut,Bestand_Jahresbeginn,K03354,26248.0
2015,Lüneburg,Absolut,Bestand_Jahresbeginn,K03355,86872.0
2015,Osterholz,Absolut,Bestand_Jahresbeginn,K03356,51296.0
2015,Rotenburg (Wümme),Absolut,Bestand_Jahresbeginn,K03357,74123.0
2015,Heidekreis,Absolut,Bestand_Jahresbeginn,K03358,66984.0
2015,Stade,Absolut,Bestand_Jahresbeginn,K03359,94507.0
2015,Uelzen,Absolut,Bestand_Jahresbeginn,K03360,47710.0
2015,Verden,Absolut,Bestand_Jahresbeginn,K03361,62147.0
2015,Weser-Ems,Absolut,Bestand_Jahresbeginn,K034,1164537.0
2015,Delmenhorst.Stadt,Absolut,Bestand_Jahresbeginn,K03401,38112.0
2015,Emden Stadt,Absolut,Bestand_Jahresbeginn,K03402,26046.0
2015,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresbeginn,K03403,88504.0
2015,Osnabrück Stadt,Absolut,Bestand_Jahresbeginn,K03404,85580.0
2015,Wilhelmshaven Stadt,Absolut,Bestand_Jahresbeginn,K03405,45330.0
2015,Ammerland,Absolut,Bestand_Jahresbeginn,K03451,56919.0
2015,Aurich,Absolut,Bestand_Jahresbeginn,K03452,95372.0
2015,Cloppenburg,Absolut,Bestand_Jahresbeginn,K03453,64171.0
2015,Emsland,Absolut,Bestand_Jahresbeginn,K03454,133129.0
2015,Friesland,Absolut,Bestand_Jahresbeginn,K03455,50721.0
2015,Grafschaft Bentheim,Absolut,Bestand_Jahresbeginn,K03456,58963.0
2015,Leer,Absolut,Bestand_Jahresbeginn,K03457,79035.0
2015,Oldenburg,Absolut,Bestand_Jahresbeginn,K03458,56125.0
2015,Osnabrück,Absolut,Bestand_Jahresbeginn,K03459,155487.0
2015,Vechta,Absolut,Bestand_Jahresbeginn,K03460,55325.0
2015,Wesermarsch,Absolut,Bestand_Jahresbeginn,K03461,45695.0
2015,Wittmund,Absolut,Bestand_Jahresbeginn,K03462,30023.0
2016,Niedersachsen,Absolut,Bestand_Jahresbeginn,K030,3914139.0
2016,Braunschweig,Absolut,Bestand_Jahresbeginn,K031,830798.0
2016,Braunschweig Stadt,Absolut,Bestand_Jahresbeginn,K03101,137475.0
2016,Salzgitter.Stadt,Absolut,Bestand_Jahresbeginn,K03102,55249.0
2016,Wolfsburg.Stadt,Absolut,Bestand_Jahresbeginn,K03103,64691.0
2016,Gifhorn,Absolut,Bestand_Jahresbeginn,K03151,78369.0
2016,Goslar,Absolut,Bestand_Jahresbeginn,K03153,80517.0
2016,Helmstedt,Absolut,Bestand_Jahresbeginn,K03154,47691.0
2016,Northeim,Absolut,Bestand_Jahresbeginn,K03155,69192.0
2016,Peine,Absolut,Bestand_Jahresbeginn,K03157,62312.0
2016,Wolfenbüttel,Absolut,Bestand_Jahresbeginn,K03158,60712.0
2016,Göttingen,Absolut,Bestand_Jahresbeginn,K03159,174590.0
2016,Hannover,Absolut,Bestand_Jahresbeginn,K032,1085005.0
2016,Hannover Region,Absolut,Bestand_Jahresbeginn,K03241,590722.0
2016,Hannover Landeshauptstadt,Absolut,Bestand_Jahresbeginn,K03241001,293352.0
2016,Diepholz,Absolut,Bestand_Jahresbeginn,K03251,98892.0
2016,Hameln-Pyrmont,Absolut,Bestand_Jahresbeginn,K03252,80053.0
2016,Hildesheim,Absolut,Bestand_Jahresbeginn,K03254,141041.0
2016,Holzminden,Absolut,Bestand_Jahresbeginn,K03255,38341.0
2016,Nienburg (Weser),Absolut,Bestand_Jahresbeginn,K03256,56695.0
2016,Schaumburg,Absolut,Bestand_Jahresbeginn,K03257,79261.0
2016,Lüneburg,Absolut,Bestand_Jahresbeginn,K033,822487.0
2016,Celle,Absolut,Bestand_Jahresbeginn,K03351,88333.0
2016,Cuxhaven,Absolut,Bestand_Jahresbeginn,K03352,102130.0
2016,Harburg,Absolut,Bestand_Jahresbeginn,K03353,117999.0
2016,Lüchow-Dannenberg,Absolut,Bestand_Jahresbeginn,K03354,26325.0
2016,Lüneburg,Absolut,Bestand_Jahresbeginn,K03355,87648.0
2016,Osterholz,Absolut,Bestand_Jahresbeginn,K03356,51635.0
2016,Rotenburg (Wümme),Absolut,Bestand_Jahresbeginn,K03357,74661.0
2016,Heidekreis,Absolut,Bestand_Jahresbeginn,K03358,67239.0
2016,Stade,Absolut,Bestand_Jahresbeginn,K03359,95870.0
2016,Uelzen,Absolut,Bestand_Jahresbeginn,K03360,47821.0
2016,Verden,Absolut,Bestand_Jahresbeginn,K03361,62826.0
2016,Weser-Ems,Absolut,Bestand_Jahresbeginn,K034,1175849.0
2016,Delmenhorst.Stadt,Absolut,Bestand_Jahresbeginn,K03401,38260.0
2016,Emden Stadt,Absolut,Bestand_Jahresbeginn,K03402,26122.0
2016,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresbeginn,K03403,89598.0
2016,Osnabrück Stadt,Absolut,Bestand_Jahresbeginn,K03404,86081.0
2016,Wilhelmshaven Stadt,Absolut,Bestand_Jahresbeginn,K03405,45384.0
2016,Ammerland,Absolut,Bestand_Jahresbeginn,K03451,57466.0
2016,Aurich,Absolut,Bestand_Jahresbeginn,K03452,96192.0
2016,Cloppenburg,Absolut,Bestand_Jahresbeginn,K03453,65096.0
2016,Emsland,Absolut,Bestand_Jahresbeginn,K03454,135112.0
2016,Friesland,Absolut,Bestand_Jahresbeginn,K03455,51110.0
2016,Grafschaft Bentheim,Absolut,Bestand_Jahresbeginn,K03456,59728.0
2016,Leer,Absolut,Bestand_Jahresbeginn,K03457,79966.0
2016,Oldenburg,Absolut,Bestand_Jahresbeginn,K03458,56660.0
2016,Osnabrück,Absolut,Bestand_Jahresbeginn,K03459,156730.0
2016,Vechta,Absolut,Bestand_Jahresbeginn,K03460,56143.0
2016,Wesermarsch,Absolut,Bestand_Jahresbeginn,K03461,45819.0
2016,Wittmund,Absolut,Bestand_Jahresbeginn,K03462,30382.0
2017,Niedersachsen,Absolut,Bestand_Jahresbeginn,K030,3943369.0
2017,Braunschweig,Absolut,Bestand_Jahresbeginn,K031,834687.0
2017,Braunschweig Stadt,Absolut,Bestand_Jahresbeginn,K03101,137907.0
2017,Salzgitter.Stadt,Absolut,Bestand_Jahresbeginn,K03102,55328.0
2017,Wolfsburg.Stadt,Absolut,Bestand_Jahresbeginn,K03103,65346.0
2017,Gifhorn,Absolut,Bestand_Jahresbeginn,K03151,79101.0
2017,Goslar,Absolut,Bestand_Jahresbeginn,K03153,80638.0
2017,Helmstedt,Absolut,Bestand_Jahresbeginn,K03154,47931.0
2017,Northeim,Absolut,Bestand_Jahresbeginn,K03155,69315.0
2017,Peine,Absolut,Bestand_Jahresbeginn,K03157,62788.0
2017,Wolfenbüttel,Absolut,Bestand_Jahresbeginn,K03158,61089.0
2017,Göttingen,Absolut,Bestand_Jahresbeginn,K03159,175244.0
2017,Hannover,Absolut,Bestand_Jahresbeginn,K032,1089713.0
2017,Hannover Region,Absolut,Bestand_Jahresbeginn,K03241,593375.0
2017,Hannover Landeshauptstadt,Absolut,Bestand_Jahresbeginn,K03241001,294257.0
2017,Diepholz,Absolut,Bestand_Jahresbeginn,K03251,99661.0
2017,Hameln-Pyrmont,Absolut,Bestand_Jahresbeginn,K03252,80146.0
2017,Hildesheim,Absolut,Bestand_Jahresbeginn,K03254,141521.0
2017,Holzminden,Absolut,Bestand_Jahresbeginn,K03255,38399.0
2017,Nienburg (Weser),Absolut,Bestand_Jahresbeginn,K03256,57087.0
2017,Schaumburg,Absolut,Bestand_Jahresbeginn,K03257,79524.0
2017,Lüneburg,Absolut,Bestand_Jahresbeginn,K033,830154.0
2017,Celle,Absolut,Bestand_Jahresbeginn,K03351,88856.0
2017,Cuxhaven,Absolut,Bestand_Jahresbeginn,K03352,103005.0
2017,Harburg,Absolut,Bestand_Jahresbeginn,K03353,119535.0
2017,Lüchow-Dannenberg,Absolut,Bestand_Jahresbeginn,K03354,26491.0
2017,Lüneburg,Absolut,Bestand_Jahresbeginn,K03355,88445.0
2017,Osterholz,Absolut,Bestand_Jahresbeginn,K03356,51989.0
2017,Rotenburg (Wümme),Absolut,Bestand_Jahresbeginn,K03357,75383.0
2017,Heidekreis,Absolut,Bestand_Jahresbeginn,K03358,67715.0
2017,Stade,Absolut,Bestand_Jahresbeginn,K03359,97083.0
2017,Uelzen,Absolut,Bestand_Jahresbeginn,K03360,48234.0
2017,Verden,Absolut,Bestand_Jahresbeginn,K03361,63418.0
2017,Weser-Ems,Absolut,Bestand_Jahresbeginn,K034,1188815.0
2017,Delmenhorst.Stadt,Absolut,Bestand_Jahresbeginn,K03401,38455.0
2017,Emden Stadt,Absolut,Bestand_Jahresbeginn,K03402,26252.0
2017,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresbeginn,K03403,90940.0
2017,Osnabrück Stadt,Absolut,Bestand_Jahresbeginn,K03404,86772.0
2017,Wilhelmshaven Stadt,Absolut,Bestand_Jahresbeginn,K03405,45480.0
2017,Ammerland,Absolut,Bestand_Jahresbeginn,K03451,58256.0
2017,Aurich,Absolut,Bestand_Jahresbeginn,K03452,96986.0
2017,Cloppenburg,Absolut,Bestand_Jahresbeginn,K03453,66430.0
2017,Emsland,Absolut,Bestand_Jahresbeginn,K03454,137251.0
2017,Friesland,Absolut,Bestand_Jahresbeginn,K03455,51649.0
2017,Grafschaft Bentheim,Absolut,Bestand_Jahresbeginn,K03456,60308.0
2017,Leer,Absolut,Bestand_Jahresbeginn,K03457,80828.0
2017,Oldenburg,Absolut,Bestand_Jahresbeginn,K03458,57137.0
2017,Osnabrück,Absolut,Bestand_Jahresbeginn,K03459,158010.0
2017,Vechta,Absolut,Bestand_Jahresbeginn,K03460,57327.0
2017,Wesermarsch,Absolut,Bestand_Jahresbeginn,K03461,46002.0
2017,Wittmund,Absolut,Bestand_Jahresbeginn,K03462,30732.0
2018,Niedersachsen,Absolut,Bestand_Jahresbeginn,K030,3971972.0
2018,Braunschweig,Absolut,Bestand_Jahresbeginn,K031,838761.0
2018,Braunschweig Stadt,Absolut,Bestand_Jahresbeginn,K03101,138206.0
2018,Salzgitter.Stadt,Absolut,Bestand_Jahresbeginn,K03102,55435.0
2018,Wolfsburg.Stadt,Absolut,Bestand_Jahresbeginn,K03103,65795.0
2018,Gifhorn,Absolut,Bestand_Jahresbeginn,K03151,80129.0
2018,Goslar,Absolut,Bestand_Jahresbeginn,K03153,80783.0
2018,Helmstedt,Absolut,Bestand_Jahresbeginn,K03154,48183.0
2018,Northeim,Absolut,Bestand_Jahresbeginn,K03155,69535.0
2018,Peine,Absolut,Bestand_Jahresbeginn,K03157,63478.0
2018,Wolfenbüttel,Absolut,Bestand_Jahresbeginn,K03158,61287.0
2018,Göttingen,Absolut,Bestand_Jahresbeginn,K03159,175930.0
2018,Hannover,Absolut,Bestand_Jahresbeginn,K032,1094726.0
2018,Hannover Region,Absolut,Bestand_Jahresbeginn,K03241,596488.0
2018,Hannover Landeshauptstadt,Absolut,Bestand_Jahresbeginn,K03241001,295357.0
2018,Diepholz,Absolut,Bestand_Jahresbeginn,K03251,100371.0
2018,Hameln-Pyrmont,Absolut,Bestand_Jahresbeginn,K03252,80288.0
2018,Hildesheim,Absolut,Bestand_Jahresbeginn,K03254,141971.0
2018,Holzminden,Absolut,Bestand_Jahresbeginn,K03255,38446.0
2018,Nienburg (Weser),Absolut,Bestand_Jahresbeginn,K03256,57339.0
2018,Schaumburg,Absolut,Bestand_Jahresbeginn,K03257,79823.0
2018,Lüneburg,Absolut,Bestand_Jahresbeginn,K033,837157.0
2018,Celle,Absolut,Bestand_Jahresbeginn,K03351,89201.0
2018,Cuxhaven,Absolut,Bestand_Jahresbeginn,K03352,103738.0
2018,Harburg,Absolut,Bestand_Jahresbeginn,K03353,120603.0
2018,Lüchow-Dannenberg,Absolut,Bestand_Jahresbeginn,K03354,26530.0
2018,Lüneburg,Absolut,Bestand_Jahresbeginn,K03355,89810.0
2018,Osterholz,Absolut,Bestand_Jahresbeginn,K03356,52382.0
2018,Rotenburg (Wümme),Absolut,Bestand_Jahresbeginn,K03357,76132.0
2018,Heidekreis,Absolut,Bestand_Jahresbeginn,K03358,68016.0
2018,Stade,Absolut,Bestand_Jahresbeginn,K03359,98424.0
2018,Uelzen,Absolut,Bestand_Jahresbeginn,K03360,48364.0
2018,Verden,Absolut,Bestand_Jahresbeginn,K03361,63957.0
2018,Weser-Ems,Absolut,Bestand_Jahresbeginn,K034,1201328.0
2018,Delmenhorst.Stadt,Absolut,Bestand_Jahresbeginn,K03401,38665.0
2018,Emden Stadt,Absolut,Bestand_Jahresbeginn,K03402,26475.0
2018,Oldenburg (Oldb) Stadt,Absolut,Bestand_Jahresbeginn,K03403,92270.0
2018,Osnabrück Stadt,Absolut,Bestand_Jahresbeginn,K03404,87201.0
2018,Wilhelmshaven Stadt,Absolut,Bestand_Jahresbeginn,K03405,45551.0
2018,Ammerland,Absolut,Bestand_Jahresbeginn,K03451,58878.0
2018,Aurich,Absolut,Bestand_Jahresbeginn,K03452,97755.0
2018,Cloppenburg,Absolut,Bestand_Jahresbeginn,K03453,67720.0
2018,Emsland,Absolut,Bestand_Jahresbeginn,K03454,139485.0
2018,Friesland,Absolut,Bestand_Jahresbeginn,K03455,52130.0
2018,Grafschaft Bentheim,Absolut,Bestand_Jahresbeginn,K03456,61140.0
2018,Leer,Absolut,Bestand_Jahresbeginn,K03457,81741.0
2018,Oldenburg,Absolut,Bestand_Jahresbeginn,K03458,57573.0
2018,Osnabrück,Absolut,Bestand_Jahresbeginn,K03459,159311.0
2018,Vechta,Absolut,Bestand_Jahresbeginn,K03460,58251.0
2018,Wesermarsch,Absolut,Bestand_Jahresbeginn,K03461,46160.0
2018,Wittmund,Absolut,Bestand_Jahresbeginn,K03462,31022.0
2012,Niedersachsen,Absolut,Veraenderung_Insgesamt,K030,19916.0
